"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Ricardo Sanchez","Mariners","0","0","5.39","1","1","0","6.0","7","4","1","4","3","1.58","6.11","4.37","5.59","0.0","0.0","sa830302"
"Sean O'Sullivan","","0","0","5.61","0","0","0","1.0","1","1","0","1","0","1.49","6.01","3.16","5.59","0.0","0.0","9137"
"Joel Seddon","","0","0","5.52","0","0","0","1.0","1","1","0","1","0","1.55","5.40","3.84","5.59","0.0","0.0","sa599194"
"Willy Collado","Astros","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.62","7.77","5.49","5.59","0.0","0.0","sa919895"
"Matt Custred","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.69","8.39","6.49","5.59","0.0","0.0","sa876065"
"Matthew Gorst","Red Sox","0","0","5.59","0","1","0","1.0","1","1","0","1","0","1.55","6.76","4.20","5.59","0.0","0.0","sa918262"
"Jhoan Quijada","","0","0","5.57","0","0","0","1.0","1","1","0","1","0","1.57","5.54","3.75","5.59","0.0","0.0","sa736624"
"Scott Moss","Reds","0","0","5.36","0","0","0","1.0","1","1","0","1","1","1.58","7.79","5.18","5.59","0.0","0.0","sa738902"
"Ben Sheckler","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.69","5.43","5.03","5.59","0.0","0.0","sa918099"
"Logan Shore","Tigers","0","0","5.62","0","0","0","1.0","1","1","0","1","0","1.52","5.42","3.26","5.59","0.0","0.0","sa738442"
"Elio Serrano","Dodgers","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.61","7.11","5.24","5.59","0.0","0.0","sa917324"
"Trey Haley","Orioles","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.65","7.50","5.45","5.59","0.0","0.0","sa456039"
"Anthony Marzi","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.51","6.35","3.68","5.59","0.0","0.0","sa884740"
"Gustavo Armas","Phillies","0","0","5.46","0","1","0","1.0","1","1","0","1","0","1.53","7.02","4.15","5.59","0.0","0.0","sa833631"
"Tommy DeJuneas","Astros","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.69","7.47","6.01","5.59","0.0","0.0","sa915735"
"Dustin Hurlbutt","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.53","6.61","4.06","5.60","0.0","0.0","sa875683"
"Michael Koval","Mariners","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.68","5.92","5.14","5.60","0.0","0.0","sa918213"
"Erubiel Gonzalez","","0","0","5.55","0","1","0","1.0","1","1","0","1","0","1.60","5.93","4.28","5.60","0.0","0.0","sa508781"
"Jacob Lemoine","Rangers","0","0","5.50","0","1","0","1.0","1","1","0","1","1","1.65","6.98","5.28","5.60","0.0","0.0","sa658610"
"J.C. Sulbaran","","0","0","5.55","0","0","0","1.0","1","1","0","1","0","1.50","6.78","3.68","5.60","0.0","0.0","sa455559"
"C.J. Riefenhauser","Astros","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.58","7.07","4.85","5.60","0.0","0.0","11193"
"Vinny Santarsiero","","0","0","5.52","0","1","0","1.0","1","1","0","1","1","1.60","7.09","4.85","5.60","0.0","0.0","sa948674"
"Elniery Garcia","","0","0","5.43","0","0","0","1.0","1","1","0","1","0","1.59","6.21","4.45","5.60","0.0","0.0","sa684104"
"Yohan Ramirez","Astros","0","0","5.47","0","0","0","1.0","1","1","0","1","1","1.67","7.92","5.99","5.60","0.0","0.0","sa922200"
"Lukas Young","Braves","0","0","5.56","0","1","0","1.0","1","1","0","1","1","1.70","6.89","5.56","5.60","0.0","0.0","sa3004595"
"Nathanael Santiago","","0","0","5.49","0","1","0","1.0","1","1","0","1","1","1.65","7.17","5.45","5.60","0.0","0.0","sa869604"
"Manuel Chavez","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.73","6.73","6.14","5.60","0.0","0.0","sa659414"
"Deivy Florido","Mariners","0","0","5.59","0","0","0","1.0","1","1","0","1","0","1.50","6.31","3.48","5.60","0.0","0.0","sa3006380"
"Matt Harvey","Angels","5","8","6.16","21","21","0","106.0","114","72","21","78","40","1.46","6.64","3.40","5.60","-0.2","-1.0","11713"
"Elkin Alcala","Marlins","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.62","6.24","4.92","5.60","0.0","0.0","sa917126"
"Jhoan Duran","Twins","0","0","5.56","0","0","0","1.0","1","1","0","1","1","1.64","6.54","4.98","5.60","0.0","0.0","sa873347"
"Dennis O'Grady","","0","0","5.65","0","0","0","1.0","1","1","0","1","0","1.58","6.10","4.02","5.60","0.0","0.0","sa546796"
"Heriberto Ruelas","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.66","6.25","5.19","5.60","0.0","0.0","sa491795"
"Mason McCullough","","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.77","9.63","7.81","5.61","0.0","0.0","sa827446"
"Jonathan Dziedzic","Royals","0","0","5.47","0","0","0","1.0","1","1","0","1","0","1.51","6.10","3.69","5.61","0.0","0.0","sa659070"
"Benjamin Onyshko","Mariners","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.70","6.50","5.70","5.61","0.0","0.0","sa3008096"
"Dylan Covey","White Sox","4","11","5.34","21","27","0","117.0","119","70","19","79","62","1.54","6.08","4.73","5.61","-0.3","-0.3","14825"
"Kevin McAvoy","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.64","6.77","5.26","5.61","0.0","0.0","sa827491"
"Wes Benjamin","Rangers","0","0","5.54","0","0","0","1.0","1","1","0","1","0","1.56","6.26","4.07","5.61","0.0","0.0","sa602914"
"Toller Boardman","","0","0","5.39","0","1","0","1.0","1","1","0","1","1","1.67","5.96","5.09","5.61","0.0","0.0","sa875348"
"Tommy Parsons","Cardinals","0","0","5.58","0","0","0","1.0","1","1","0","1","0","1.54","5.45","3.54","5.61","0.0","0.0","sa3007624"
